FIRE_ID,FIRE_NAME,YEAR,ACRES
AK6123615687220190711,LITTLE TITNUK,2019,9665.0
AZ3449211130220190530,COLDWATER,2019,16825.0
AK6540814259720190626,BIEDERMAN BLUFF,2019,4546.0
CA3451411979320191125,CAVE,2019,2760.0
AK6553815748820190712,HODATIC RIVER,2019,11927.0
AK6538715806320190714,PITKA RIVER,2019,1754.0
AK6531715733320190716,LOUIS LAKE,2019,22720.0
AK6526615707420190716,NOGADENEODA LAKE,2019,3001.0
NM3648010639120190829,MONTOYA SPRINGS,2019,2825.0
CA3628411822820190725,COW,2019,1996.0
AK6597414476420190715,PREACHER CREEK,2019,5002.0
AK6728614313020190710,GRAYLING CREEK,2019,31221.0
NM3361010740620190713,ROBERTS,2019,4242.0
AK6630615343120190621,BERGMAN CREEK,2019,40778.0
AK6657114321520190709,CHALKYITSIK COMPLEX,2019,470507.0
AK6642415176720190725,KANUTI FLATS,2019,1370.0
NM3362410524420190619,PINE LODGE,2019,15141.0
AK6699714831320190718,TRAIL CREEK,2019,2493.0
AK6685114842420190715,PITKA,2019,1507.0
AK6734814704420190717,COAL RIVER,2019,2593.0
AK6720214723720190717,THAZZIK MOUNTAIN,2019,4866.0
AK6644114717820190711,TONY SLOUGH,2019,7776.0
AK6414514628120190629,RAINBOW 2,2019,18431.0
AK6660614659920190622,HADWEENZIC RIVER,2019,57466.0
AK6475614646320190626,BEAVER,2019,12841.0
AK6487414655520190621,NUGGET CREEK,2019,17125.0
AK6698114657120190622,CHANDALAR RIVER,2019,13150.0
AK6582914695220190622,VICTORIA MOUNTAIN,2019,21062.0
AK6390614600220190430,OREGON LAKES,2019,23924.0
AK6580214580820190609,MARR,2019,22713.0
AK6545614609420190715,BATCHELOR CREEK,2019,1121.0
AK6569814836520190622,HESS CREEK,2019,181457.0
AK6108915628120190711,DOOR MOUNTAINS,2019,3687.0
AK6498714841520190621,SHOVEL CREEK,2019,22128.0
ID4329711141020190907,UNNAMED,2019,1766.0
AK6212515612820190711,DEVIL'S ELBOW,2019,8358.0
WA4693312099320190723,LEFT HAND,2019,3235.0
AK6440314734920190709,DRY CREEK 2,2019,2299.0
AK6562415003320190710,GROUSE CREEK,2019,49722.0
AK6536215044820190715,GARNET CREEK,2019,7784.0
AK6350015174920190626,FORAKER,2019,48200.0
AK6533815459720190521,MELOZITNA,2019,1672.0
AK6553415429220190717,MELOZITNA RIVER,2019,5376.0
HI2084915649520190711,WAIKO RD,2019,7915.0
AK6465215148520190623,LLOYD MOUNTAIN,2019,33789.0
AK6412815806520190713,LITTLE MUD RIVER,2019,2120.0
HI2084715648720190711,CENTRAL MAUI,2019,5530.0
AK6154515849320190713,AGHALUK CREEK,2019,2271.0
AK6481715588320190717,BEAR CREEK,2019,2948.0
AK6171715759320190710,FULLER CREEK,2019,9200.0
AK6182115750120190710,JUMP PEAK,2019,3787.0
AK6490515328220190621,LITTLE MUD RIVER,2019,98227.0
AK6462515090620190621,SNOWSHOE CREEK,2019,10590.0
AK6175415737020190710,MCCALLY CREEK,2019,3097.0
AK6158515890720190710,KOLMAKOF HILLS,2019,10068.0
AK6431815217120190620,WILDERNESS,2019,51017.0
FL2573908097820190322,SOUTH 41 TREATMENT 1 FY19 (KIRBY RX),2019,16981.0
AK6202015007020190818,MCKINLEY,2019,3436.0
AK6340015503620190614,SUNSHINE MOUNTAINS,2019,22347.0
AK6171215017620190817,DESHKA LANDING,2019,1285.0
AK6063115043820190605,SWAN LAKE,2019,164801.0
NM3399910825120190606,ELK,2019,1265.0
AK6202816155120190611,KUYUKUTUK RIVER,2019,5175.0
AK6790014224520190722,STRANGLE CREEK,2019,1762.0
AK6814016075420190713,KALUKTAVIK RIVER,2019,6570.0
AK6206515831820190712,SMITH CREEK,2019,72002.0
AK6616016124020190620,BUCKLAND 1,2019,1536.0
AK6579516231120190619,KUGRUK RIVER 1,2019,2695.0
AK6540716251320190619,KUZITRIN RIVER 9,2019,1609.0
AK6576015988620190620,SOUTH FORK BUCKLAND RIVER,2019,3249.0
AK6548816032420190625,KATEEL RIVER,2019,2517.0
AK6524416010220190610,NORTH RIVER,2019,111059.0
AK6111915928620190710,SWIFT CREEK,2019,4353.0
AK6322715487420190709,HIDDEN CREEK,2019,1094.0
AK6595815650820190712,TOM COOK SLOUGH,2019,7032.0
AK6690215635620190712,MAUNELUK RIVER,2019,9847.0
MT4601411227720190816,MCCLUSKY,2019,2709.0
AK6685715589420190715,KILLAK,2019,2814.0
MT4675311196320190726,NORTH HILLS,2019,4149.0
NE4182310046120190406,UNNAMED,2019,5143.0
AK6671715545020190715,LOCKWOOD HILLS,2019,8946.0
AK6330815738820190605,OLD GROUCH TOP,2019,173971.0
MT4770311340020190803,SNOW CREEK,2019,1859.0
MT4750210822520190801,RIDGETOP,2019,10316.0
TX2971509390520191224,TX POINT EAST CHRISTMAS EVE,2019,1160.0
MT4743511435720190723,MOSS RANCH,2019,5429.0
LA2993709354920191007,SAC A LAIT,2019,5317.0
AK6301715733920190622,HURST CREEK,2019,139405.0
LA3094209316120191206,C-108/112,2019,2463.0
LA3096909316120190315,C-104,2019,1697.0
ID4623711498320190701,BARREN HILL,2019,1304.0
WA4793911861820190802,WILLIAMS FLATS,2019,44680.0
LA2977909384620191224,UNNAMED,2019,4090.0
WY4234910689720190824,PEDRO MOUNTAIN,2019,21904.0
TX2972109398520191224,UNNAMED,2019,1181.0
LA2985809346520190316,SBR UNIT 1,2019,3509.0
LA3101709313320190305,ZION HILL RANGE 9 C-252/253/254/257,2019,3595.0
LA3101709298320191205,VERNON FULLERTON LAKE,2019,1399.0
NE4230710373320190405,CUTACROSS,2019,1472.0
WY4437710988020190902,FISHHAWK,2019,10775.0
ID4451711501920190710,SHADY,2019,6659.0
KY3683208807020190306,UNNAMED,2019,2282.0
WY4285410970420190817,BOULDER LAKE,2019,1361.0
TX3066009541020190323,UNNAMED,2019,2101.0
TX3587810139020191126,BRITTAIN RANCH,2019,1241.0
OK3671910126720190819,CLAUSON FIRE,2019,1188.0
TX3582410101520190807,MORRISON,2019,1638.0
TX2910909526220190305,TXTMR-FY19-RX-ALLIGATOR MARSH,2019,2435.0
LA3105009296620191213,C-234/235/238,2019,2404.0
LA3108509298920191213,UNNAMED,2019,4310.0
LA3105209290220190207,C-265,2019,3336.0
IL3740408933520190321,ATWOOD RIDGE RX,2019,1622.0
LA3103009294320190424,C-237,2019,3023.0
IL3781408944520190319,KINKAID RX,2019,1215.0
LA3110309258020190214,C-374,2019,991.0
IN3805208654120190410,UNNAMED,2019,1057.0
LA3110309258720191120,EVANGELINE COMPARTMENT 373,2019,1500.0
LA3117909258020190208,C-371/369/34,2019,4481.0
IN3898308620820190403,UNNAMED,2019,670.0
IL3720308935020190316,WOLF CREEK SOUTH RX,2019,648.0
IL3756408943820190316,PINE HILLS RX,2019,542.0
LA3120409261520191202,EVANGELINE COMPARTMENT 361,2019,2553.0
LA3121609263720191215,C-17/26/12,2019,2085.0
TX3126809369720190316,LAKEVIEW BLOCK E,2019,3260.0
OK3643109980320191126,GAGE FIRE,2019,7883.0
OR4261011964820190915,POKER,2019,21189.0
LA3146909319720190514,C-30,2019,1758.0
OR4316311929120190721,ROUND BUTTE,2019,1297.0
NE4166810220320190321,RED KATE,2019,6115.0
IN3817308647820190416,UNNAMED,2019,892.0
OR4245011723920190723,DRUMMOND BASIN,2019,2474.0
ID4532811445320190804,COVE CREEK,2019,5273.0
ID4524611593020190804,NETHKER,2019,2674.0
IL3746408856220190403,UNNAMED,2019,519.0
OR4504511946220190805,163 HK COMPLEX,2019,2099.0
OR4428511846020190809,204 COW,2019,10044.0
IL3741508854020190402,UNNAMED,2019,2286.0
IL3750108871420190326,FINK SANDSTONE RX,2019,532.0
LA3150509309420190215,C-15 16 27,2019,3130.0
LA3152509303420190215,C-18/23,2019,2865.0
LA3152609245920190422,C-74,2019,710.0
IL3754908827920190328,HARRIS BRANCH RX,2019,716.0
TX3068710057220191007,POWELL LEASE,2019,1793.0
TX3256909859720190925,STEPHEN COUNTY,2019,1297.0
OR4441112073920191031,UNNAMED,2019,1990.0
TX3064710027020190914,POWERS RANCH,2019,1440.0
LA3156309254820190317,C-65,2019,1753.0
TX3217410111820190907,BODINE 1,2019,2255.0
LA3161409243220190316,C-52/53,2019,2144.0
TX3139610132120190825,VAT,2019,1372.0
LA3174709259220190319,C-110/111,2019,3516.0
TX3065810137120190823,BIG MILL RANCH,2019,1552.0
TX3136410087820190820,NOELKE,2019,3539.0
TX3116710021720190820,ROCKING CHAIR RANCH,2019,3410.0
LA3206109286820190320,GATLIN C-25,2019,1114.0
LA3188909285520191203,C-62,2019,825.0
TX3402609987020190820,VIVIAN,2019,11825.0
TX3403010042120190817,BIRD RANCH,2019,8409.0
TX3050009575020190327,UNNAMED,2019,6349.0
TX3050809579320190317,COMPARTMENT 8,2019,2712.0
TX3054209556620190317,MOORES GROVE,2019,1407.0
TX3125309383520190316,COOPERS BRANCH,2019,1585.0
OH3861408255620190322,CY19 BLUEGRASS PRESCRIBED BURN,2019,1190.0
TX3413209976620190816,COPPER BREAKS,2019,7059.0
TX3565510232420190216,CHANNING,2019,7862.0
TX3114109426520191205,UNNAMED,2019,1197.0
TX3108909421220190215,SANDY CREEK,2019,1930.0
TX3107909426920190317,BOYKIN SPRING BLK D,2019,2722.0
TX3105709422520190326,UNNAMED,2019,1196.0
TX3121709511620190326,UNNAMED,2019,1722.0
OK3631909643720190319,DUES,2019,1357.0
MI4443408359420190807,MEMORABLE MIDDLE,2019,550.0
OK3650209638020190318,SAVAGE 7,2019,1057.0
IL4136408815720190325,UNNAMED,2019,1741.0
TX3128009530020190319,UNNAMED,2019,4767.0
OK3675009632420190317,SALT CREEK,2019,3506.0
TX3136009525020190327,UNNAMED,2019,1607.0
TX3362710093720190817,SPUR RANCH HEADQUARTERS,2019,1739.0
TX3146009517020190315,UNNAMED,2019,3929.0
TX3332410108120190809,CHIMNEY CREEK,2019,1944.0
IL4139408804020190326,UNNAMED,2019,698.0
TX3148910109320190808,7D,2019,5402.0
ND4759110337920190516,19 SHEEP RX,2019,1669.0
TX3091110111520190806,190 EAST,2019,7091.0
MI4435808357920190412,CORSAIR BLOCK 8,2019,541.0
TX2825909657320190908,TXARR-FY19-RX-MATAGORDA G5,2019,2924.0
TX2816109693020190730,TXARR-FY19-RX-C11 AND C12,2019,1010.0
TX2827909692420190807,TXARR-FY19-RX-TATTON SOUTH,2019,2641.0
TX2844009721620190825,GRETA,2019,1439.0
TX3312809957020190729,FLAT TOP,2019,2505.0
TX2837609710420190825,O'CONNOR OIL FIELD,2019,1228.0
MI4441808363520190421,UNNAMED,2019,642.0
TX3095710045720190723,MADA,2019,1072.0
MI4136908811920190320,UNNAMED,2019,1664.0
TX3084110089420190720,OGLESBY,2019,5098.0
TX2846709731320190825,ZACATE,2019,1002.0
MI4443108369620190421,UNNAMED,2019,2349.0
AR3524209366320190327,RX - CORLEY PASTURE,2019,1364.0
MI4349808616720190530,UNNAMED,2019,793.0
AR3500909376220190319,RX - HOGAN MTN 2,2019,3545.0
MI4472508609420190507,19-SLBE PETERSON,2019,605.0
AR3546909287520190305,RXBURN,2019,3922.0
AR3466209318920190319,RX - PHILLIPS ORCHARD,2019,2157.0
AR3471009344020190305,RX - RED BANK BLK3,2019,802.0
AR3472909364920190306,RX - MUDDY MTN,2019,2375.0
AR3554509281020190306,UNNAMED,2019,1262.0
AR3474509378020190317,RX - SANDBOX SOUTH,2019,2441.0
AR3569509287720190225,RXBURN,2019,3434.0
AR3571109290720190317,RX - REEVES BRANCH,2019,2753.0
AR3485009395720190422,RX - FOX HUNTER 6 AND 7,2019,1190.0
AR3476709399020190317,RX - TRESPASS,2019,1152.0
AR3480809412420190412,RX - BUFFALO 9 10,2019,2170.0
AR3481609418020190917,BUFFALO 4,2019,1176.0
AR3474909429320190316,RX - DRY CREEK,2019,1526.0
AR3473809428020190327,UNNAMED,2019,1186.0
AR3472609419220190319,RX - JOHNSON CREEK 1,2019,1669.0
AR3452709387020190306,RX - BEAR DEN,2019,1836.0
AR3459109367920190318,RX - MAULDIN HOG JAW,2019,978.0
MI4389508585120190422,BALDWIN FUELS UNITS 1/2/6AB,2019,619.0
AR3466209409820190423,UNNAMED,2019,511.0
AR3474009425520190412,RX - HEATH CREEK,2019,996.0
AR3460709365220190319,RX - FULTON BRANCH AREA 3-9,2019,3893.0
TX3575010162220190313,BUGBEE,2019,2621.0
AR3455109357120190225,RX - SEED ORCHARD INTERIOR,2019,713.0
AR3450309356820190317,RX - LSF 12 MOUNT IDA 17,2019,1395.0
AR3437409350220190321,RX - CADDO POND,2019,1130.0
AR3566109364820190306,RX - SARAH HOLLOW,2019,2089.0
AR3437209384620190322,RX - BLUFF MTN,2019,719.0
AR3566609353320190317,RX - SEPARATOR BLOCK A,2019,2774.0
AZ3504411184020190902,WHISKEY,2019,6219.0
AR3572709374820190327,UNNAMED,2019,7344.0
KS3921209676120191113,2019-3238A,2019,8632.0
AR3577009354620190321,UNNAMED,2019,1171.0
AR3604709217420190322,UNNAMED,2019,4493.0
AR3608509229220190327,UNNAMED,2019,3441.0
AR3435509400920190327,RX - EAST SALINE,2019,2407.0
AR3597409222120190327,UNNAMED,2019,1918.0
TX3340709764520190319,UNNAMED,2019,1144.0
AR3601509234120190319,UNNAMED,2019,2913.0
AR3601009233520190319,UNNAMED,2019,2014.0
MO3714409115920190327,19 BOOMING SHOALS,2019,933.0
MO3714409115920190323,19 MILL/BUZZARD,2019,1104.0
AR3584609352320190422,RX - COUNTY LINE,2019,1311.0
MO3797809106420190318,UNNAMED,2019,2688.0
AR3579409316520190321,RX - SLUSHER BLACKLINE,2019,3101.0
MO3705009114820190323,PECK RANCH,2019,2598.0
AR3578509301120190327,BIG PINEY GREEN HAW,2019,2658.0
KS3978410179920191109,CHERRY CREEK,2019,4273.0
OK3459409703520190319,BURNSIDE,2019,1117.0
MO3690409204720190226,UNNAMED,2019,2340.0
MO3742409133620190322,UNNAMED,2019,2399.0
MO3743109121220190409,UNNAMED,2019,911.0
MN4822409548620190530,MAGNUM ROAD FIRE,2019,668.0
MN4823209549720190530,2019121041,2019,625.0
KS3828509581920190402,EAST KENNEDY CREEK,2019,1004.0
MI4604008695520190514,DUTCH MILL,2019,551.0
MN4795509199420190602,UNNAMED,2019,558.0
MO3686909295920190323,SWAN CREEK,2019,2365.0
OK3428009474420190306,RX - HOLLY CREEK,2019,2273.0
AR3560709402320190422,RX - LITTLE CREEK,2019,785.0
MO3675009275020190319,UNNAMED,2019,1676.0
MI4444608373420190428,UNNAMED,2019,564.0
AR3566209396420190305,RX - ALEXANDER MTN BLK3,2019,3492.0
FL2634008064020190119,TWO TRAIL (50),2019,834.0
FL2537908068220190210,HID-CENTRAL,2019,1096.0
AR3568909390320190225,UNNAMED,2019,744.0
MO3663309371020190316,UNNAMED,2019,953.0
MO3670009283020190316,UNNAMED,2019,1891.0
FL2631008094120190109,BC GRASSLANDS 19,2019,950.0
FL2573908097820190328,SOUTH 41 TREATMENT 2 FY19 (LOSTMANS RX),2019,11279.0
OK3469709486420190321,RX - HARVEY MTN EAST,2019,1971.0
FL2576308120820190403,COASTAL PRAIRIES 1 ROG-STAIR STEP,2019,7938.0
MS3138109086920190831,UNNAMED,2019,1224.0
FL2656008107020190421,ROGER RD,2019,1108.0
MS3128409101120190727,HOMOCHITTO RX BB 65 SUB 2,2019,1118.0
FL2620608117520190307,NORTH 75 TREATMENT 1 FY19,2019,2032.0
MS3130909101720190614,HOMOCHITTO RX BB 31 UNIT 2,2019,613.0
MN4716409414720190419,UNNAMED,2019,1835.0
WI4583509018520190514,RILEY,2019,1254.0
MS3136809108120191024,HOMOCHITTO RX BB 42 SUB 4,2019,704.0
WI4335708975020190403,2019 BADGER RX BURNS,2019,627.0
MS3137509106520190916,UNNAMED,2019,1128.0
KY3670808440820190226,UNNAMED,2019,1464.0
FL2909608152420190302,C236/238/239/305 BOWERS ALEX SPRINGS N,2019,4561.0
KY3672508433320190227,UNNAMED,2019,1053.0
KY3676608432420190307,UNNAMED,2019,1142.0
KY3676708434720190313,UNNAMED,2019,1004.0
FL2916508194620190217,CPT 222 HENDERSON,2019,1879.0
KY3665208456620190313,BALD KNOB SOUTH,2019,750.0
FL2911808167120190301,CPT 243 FARLES,2019,3613.0
KY3677708440820190320,UNNAMED,2019,1218.0
MS3236008961020190308,UNNAMED,2019,1700.0
MS3215808927920190611,BIENVILLE RX BURN BLOCK 208,2019,502.0
FL2909608184020190218,CPT 249 MOSS BLUFF,2019,673.0
MS3156808876620190318,UNNAMED,2019,3229.0
KY3680708430020190226,UNNAMED,2019,808.0
MS3157308882320190417,CHICK BURN BLOCK 23,2019,1691.0
FL2903108150820190216,CPT 263 TRACY NORTH,2019,811.0
KY3681608433120190318,UNNAMED,2019,1589.0
KY3688208453320190318,UNNAMED,2019,769.0
FL2906608154820190215,CPT 301/CPT 302 SCENIC SOUTH/CREEK,2019,979.0
FL2944308180920190314,CPT 12 WATERHOLE,2019,1088.0
FL2946708172720190701,PERCHMAN,2019,1100.0
MS3332008912520190317,UNNAMED,2019,937.0
FL2938708179720190220,CPT 30 HASTINGS,2019,1504.0
FL2945908175020190219,CPT 9 DAVENPORT,2019,916.0
FL2944308180920190822,CPT 12 WATERHOLE,2019,1275.0
FL2899608179120190220,CPT 299 LINADALE,2019,780.0
MS3152808893520190321,UNNAMED,2019,2031.0
FL2938908169420190221,CPT 33/CPT 35 - SYRACUSE/RICHARD,2019,1310.0
MS3153808894620190501,CHICKASAWHAY RD BURN BLOCK COMP 375,2019,1348.0
MS3155908897820191118,UNNAMED,2019,1985.0
KY3760808261720190917,CLARK BRANCH #2,2019,1312.0
FL2861908074420191120,PEACOCK,2019,1632.0
FL2941508179720190801,UNNAMED,2019,856.0
FL2528808064020191216,RIVER OF GRASS SOUTH RX,2019,1974.0
AK6581314616120190622,LITTLE CRAZY MOUNTAIN,2019,78294.0
FL2932008179220190307,BLOCKS C/D/F/G/H/I/J/K/L/M/N,2019,1054.0
MS3157508889520190502,CHICKASAWHAY RD RX BURN C-383/384,2019,1834.0
KY3772008259020190404,CZAR COAL,2019,588.0
NC3534508336120190323,ALARKA RX BURN,2019,764.0
FL2855908085820190417,FLSJR-FY2019-RX-UNIT SJ5,2019,2136.0
FL2857208062020190210,FLMIR-FY2019-RX-UNIT 7.3,2019,1518.0
FL2853308064920190210,FLMIR-FY2019-RX-UNIT 7.2,2019,1264.0
MS3146608890220190307,UNNAMED,2019,984.0
MS3148008896420190424,CHICKASAWHAY RD BURN BLOCK 4,2019,2516.0
MS3150108898020190517,UNNAMED,2019,1379.0
NC3535608307520190324,UNNAMED,2019,680.0
FL2905508139920190309,FLLWR-FY19-RX-SOUTH MARSH,2019,3163.0
FL2941308303620190320,FLLSR-FY19-RX-A-C1B1.3,2019,1007.0
AL3108608779820190704,OFF CR 96 FIRE,2019,1075.0
MS3105008892820191103,DESOTO RX BB 7208,2019,1917.0
FL3033308240020190507,CPT 40 LOST ISLAND,2019,1540.0
FL3031808242920190508,CPT 40/51/57 EAST WILDERNESS,2019,1670.0
FL3023508239920190320,CPT 93 BATTLEGROUND,2019,1181.0
FL3041808232920190314,CPT 04 CATTAIL,2019,1634.0
NC3566208310920190417,SHORT BUNK,2019,635.0
FL3037908255620190209,CPT 18 - HOWARD,2019,2782.0
FL3034708250520190311,CPT 43/50 OAK HEAD/MONEY LEVEL,2019,3245.0
MN4775709178420190419,KANGAS,2019,556.0
TN3533408408020190320,MCINTYRE-A,2019,1016.0
FL3034408260020190308,CPT 46 BEAL,2019,869.0
FL3030208260020190308,UNNAMED,2019,960.0
FL3032308260120190208,CPT 47 - WHITE EGRET,2019,842.0
MS3097308883020190507,DESOTO RX BURN BLOCK 8309,2019,4460.0
MS3100408915820191119,DESOTO BB 14308,2019,691.0
FL3030008250520190221,CPT 59 HAIR RIDGE AND CPT 67 TURKEY RUN,2019,4374.0
MS3102008912020191116,UNNAMED,2019,656.0
FL3026608251420190313,CPT 81 TRIANGLE,2019,1655.0
FL3029908236320190206,CPT 54 DOBSON,2019,719.0
FL3036608256720190529,SMITH STILL,2019,506.0
FL3022308247020190309,UNNAMED,2019,500.0
MI4634108485520190506,RIFLE RANGE,2019,729.0
FL3018908244020190309,UNNAMED,2019,700.0
TN3658108192020190314,RX - HARP MOUNTAIN,2019,920.0
FL3024208456920190430,BU 308,2019,2727.0
FL3025808456020190518,BU 307,2019,1820.0
MS3057208897020191122,DESOTO RX BB 6352,2019,602.0
FL3028808442820190507,BU 301/302,2019,6032.0
MS3065208901220190429,DE SOTO RD BURN BLOCK 7378,2019,525.0
FL3015008415020190314,BU 108/109,2019,900.0
MS3261408958320190329,UNNAMED,2019,586.0
MS3065708901620190307,UNNAMED,2019,505.0
VA3676808131820190320,UNNAMED,2019,644.0
FL3010008415820190308,BU 112,2019,1080.0
FL3038808448320190509,BU 215,2019,2204.0
FL3034308437120190208,BU 225,2019,957.0
VA3683608132420190501,UNNAMED,2019,1120.0
FL3026808467620190207,BU 240,2019,2385.0
VA3690808244120190417,UNNAMED,2019,1049.0
VA3733308035220190423,UNNAMED,2019,794.0
MS3067308911220190416,DESOTO BURN BLOCK 6250,2019,988.0
FL3002508440620190210,FLSMR-FY19-BRAVO-319,2019,2175.0
MS3085908900120190508,DESOTO RX BURN BLOCK 7207,2019,782.0
AL3039808817220190514,THE WILLIAMS FIRE,2019,685.0
FL3019308447520190214,BU 321,2019,5549.0
FL3008408435820190320,BU 337/340/341,2019,1316.0
FL2996108449020190306,BU 403/404/405,2019,1182.0
FL3004008448520190312,BU 411/412,2019,1069.0
FL3045008677020190321,NAME,2019,3458.0
FL3031608459320190313,BU 234,2019,5481.0
FL3032408465020190307,BU 235,2019,2720.0
FL3030408465220190314,BU 241,2019,3015.0
FL3031908451920190528,360G,2019,597.0
AL3100908664520191102,CN BOGGY HOLLOW SOUTH 02,2019,692.0
VA3803207976620190424,UNNAMED,2019,892.0
FL3037408463920190911,344 D,2019,2339.0
AL3105808635220190927,JOHNSON QUARTER FIRE,2019,655.0
FL3016208443720190729,BU 334,2019,2778.0
AL3108208660420190308,UNNAMED,2019,1712.0
FL3041808439620191024,BU 202,2019,1099.0
FL3036508465720191125,BU 210,2019,500.0
GA3065408230320190617,GAOKR-FY19-RX-BLACKJACK ISLAND,2019,1065.0
FL3034708448920191126,BU 231,2019,1153.0
MS3457008916620190318,UNNAMED,2019,1025.0
AZ3134011029420190227,BORDER ONE RX,2019,1187.0
FL3035308427020190209,UNNAMED,2019,1001.0
FL3014208417520191219,BU 100/101/102/153/154,2019,622.0
FL3034008426020190728,UNNAMED,2019,666.0
AL3113808653620190508,UNNAMED,2019,1960.0
GA3063008225320190721,UNNAMED,2019,902.0
AL3106208675220190307,CN MILLER CREEK 05,2019,1621.0
FL3011008549020190330,CR 2297 ALLENTON (03),2019,723.0
FL3021708498020190429,BU 23,2019,2253.0
ND4611509695820190505,UNNAMED,2019,1060.0
TN3543808406520190319,COW CAMP,2019,3786.0
AL3107008672320190507,UNNAMED,2019,755.0
AL3109508674120190225,CN MILLER CREEK 02,2019,983.0
FL3017708490920190508,BU 44,2019,1948.0
FL3005608499720190517,BU 77,2019,3046.0
FL2997708499420190308,BU 106 CONTINUATION,2019,2429.0
OK3675709821320190408,OKSLR-FY19-RX-UNIT J,2019,1722.0
FL3018808482720190309,BU 34/41,2019,6156.0
FL2976008509920190704,WIMICO (19-5),2019,1787.0
FL2965408512120190808,UNITS 8/11/12/13,2019,4719.0
VA3812107982720190320,UNNAMED,2019,3569.0
MS3477808910520190323,UNNAMED,2019,857.0
FL3005608509020190916,FISH CAMP,2019,828.0
FL3012408491620191123,BU 63,2019,1545.0
FL3031608478820191113,BU 1,2019,814.0
SC3313607974620190514,FM C-84A,2019,627.0
SC3320907951020190526,MEMORIAL,2019,1702.0
SC3308107972120190519,UNNAMED,2019,1190.0
SC3322407977920191024,C-62 FM,2019,551.0
SC3331307985020191210,C-17A FM,2019,801.0
SC3321707966020190319,UNNAMED,2019,2154.0
SC3321007985020190303,UNNAMED,2019,1437.0
SC3327007974020190312,UNNAMED,2019,565.0
SC3307507965320190314,UNNAMED,2019,2757.0
SC3323007950020190306,UNNAMED,2019,852.0
SC3316007953020190321,UNNAMED,2019,1039.0
SC3323807959620190319,UNNAMED,2019,514.0
SC3319007986020190313,UNNAMED,2019,1156.0
SC3321007954020190322,UNNAMED,2019,1396.0
AL3111808672020190411,CN WOLF PIT 04,2019,684.0
SC3327007969020190320,UNNAMED,2019,570.0
SC3310107973020190315,UNNAMED,2019,2117.0
AL3113408676020191113,UNNAMED,2019,905.0
VA3833707922220191110,UNNAMED,2019,888.0
WV3882607929520191128,DRY HOLLOW,2019,1327.0
AL3113508674520190306,CN DIXIE SOUTH 01,2019,743.0
WV3860407959620190404,UNNAMED,2019,547.0
SC3314608161020190205,C-36 RX BURN,2019,874.0
SC3336608160120190207,C-31 RX BURN,2019,1015.0
SC3333808159120190215,C-31 RX BURN,2019,609.0
SC3317208164020190206,C-40 RX BURN,2019,1076.0
AK6511816197420190717,SALMON CREEK,2019,2986.0
SC3318508152420190308,C81 RX BURN,2019,731.0
NC3516007949020190318,UNNAMED,2019,748.0
AK6422014731820190622,DRY CREEK,2019,6560.0
MT4696311244120190805,HORSEFLY,2019,1275.0
KY3696908423820191104,UNNAMED,2019,1477.0
AK6174015866820190711,HORN FOOTHILLS,2019,3946.0
FL2559808055820190205,EAST EVERGLADES-6,2019,2420.0
FL2594808134220190326,UNNAMED,2019,4079.0
AK6332715556420190622,PAGE MOUNTAIN,2019,52271.0
FL2783908058120190308,UNNAMED,2019,1015.0
FL2902908159120190823,CPT266 MAPLE GROVE/ CPT267 SHOCKLEY,2019,1577.0
FL2624408136420190429,FLFLR-FY19-RX-C49,2019,520.0
AL3275608699220190201,OK COMP 131,2019,1519.0
AL3319608611820190418,BEE GUM D,2019,1251.0
FL2903308158020190716,CPT 266 MAPLE GROVE,2019,680.0
MD3837307603220190228,MDBWR-FY19-RX-MDWHS SUPPORT,2019,3197.0
AL3324208607420190327,PETE WHITE,2019,1276.0
AL3340208595420190305,TL POWERLINE,2019,767.0
FL2925408174920190717,CPT 65 HUGHES ISLAND,2019,938.0
FL2935508182420190729,CPT 37 KERR ISLAND,2019,638.0
FL2946708182020190731,CPT 5 PENNER POND,2019,894.0
FL2905108158220190809,CPT 260 LEVY /261 GRASSY POND,2019,1660.0
WV3839207975520190328,UNNAMED,2019,754.0
FL3002008445520190313,BU 413/414/415,2019,1584.0
FL3037408428320190727,BU 255,2019,545.0
VA3870007855020190423,UNNAMED,2019,2460.0
AL3426808735320190319,BK SHOOTING RANGE,2019,1034.0
AL3434108729320190307,UNNAMED,2019,863.0
FL3015208489420190730,BU 43,2019,3202.0
SC3468808142820190324,UNNAMED,2019,848.0
AL3425108722020190320,UNNAMED,2019,2710.0
SC3464008174020190319,UNNAMED,2019,664.0
SC3455408175620190321,UNNAMED,2019,2000.0
AL3426908726720190306,UNNAMED,2019,1819.0
TX3049009510020190324,UNNAMED,2019,2840.0
AL3428308719620190318,UNNAMED,2019,1114.0
LA3145209298820190319,C-49/50/68,2019,1585.0
TX2820709700120190820,CAVASSO CREEK,2019,2047.0
AR3479009417020190914,BUFFALO 6,2019,546.0
VA3875607846720191114,KENNEDY PEAK,2019,769.0
SC3384308209620190520,LC C-287,2019,784.0
NC3531707996120190425,ROBEDO SOUTH RX,2019,727.0
GA3454608524020190320,UNNAMED,2019,509.0
AL3344708587120190227,TL BUNN,2019,2688.0
SC3373008218020190325,UNNAMED,2019,3772.0
GA3339508220620190318,UNNAMED,2019,1375.0
GA3325508351920190208,COMP 146 AND 147,2019,1352.0
